ds,yhat,yhat_lower,yhat_upper,GPU
2028-10-01,15658.621018220489,15541.249287780154,15763.47740767447,GeForce RTX 4080 SUPER
2028-11-01,15921.133096092932,15812.39175539001,16023.877473149785,GeForce RTX 4080 SUPER
2028-12-01,16175.177042421106,16062.631011795133,16292.628937198131,GeForce RTX 4080 SUPER
2029-01-01,16437.689120293548,16331.929411163,16546.32199401806,GeForce RTX 4080 SUPER
2022-01-12,2066.4033910736803,2030.3669471035362,2099.936874368439,GeForce RTX 4090
2023-01-01,1934.9208726781756,1900.778488752068,1970.0705139550691,GeForce RTX 4090
2023-01-02,1721.852408183556,1687.0524868305329,1759.6265082685645,GeForce RTX 4090
2023-01-03,1631.0534061736466,1597.6916373863844,1665.518501347655,GeForce RTX 4090
2023-01-04,1644.3365067649754,1610.455349466017,1683.8087334117938,GeForce RTX 4090
2023-01-05,1593.1483620050633,1555.9653179866934,1628.8331273040233,GeForce RTX 4090
2023-01-06,1597.8995934016611,1563.2226015348074,1636.0621652377154,GeForce RTX 4090
2023-01-07,1599.5258220926157,1564.842030303863,1632.6567739823931,GeForce RTX 4090
2023-01-08,1646.8774678663694,1608.3609079813145,1681.3556859333492,GeForce RTX 4090
2023-01-09,1621.2132400385885,1585.5576863272947,1656.703002392096,GeForce RTX 4090
2023-01-10,1727.5740137113369,1693.2138291464832,1763.7816607727743,GeForce RTX 4090
2023-01-11,1937.4213727453173,1899.323682416525,1972.4915015076567,GeForce RTX 4090
2023-01-12,2072.355330842925,2035.6004874833031,2106.8345636944077,GeForce RTX 4090
2024-01-01,2010.0715660016535,1977.0262270833762,2044.1575251311804,GeForce RTX 4090
2024-01-02,1900.1348172692244,1862.4722675429323,1932.0233127092115,GeForce RTX 4090
2024-01-03,1886.5208206629413,1848.6157912979947,1923.444252506419,GeForce RTX 4090
2024-01-04,1802.525204529509,1768.5313858108425,1836.8572490981296,GeForce RTX 4090
2024-01-05,1770.5259963015274,1737.101064830443,1805.1835637036759,GeForce RTX 4090
2024-01-06,1733.4697638028076,1698.3401956688995,1771.7937660536088,GeForce RTX 4090
2024-01-07,1742.1950714534366,1706.5792650139592,1778.6343695033004,GeForce RTX 4090
2024-01-08,1679.8542584916784,1645.109706366395,1714.4908235875284,GeForce RTX 4090
2024-01-09,1753.2293354546835,1716.5974358132157,1787.7880225491988,GeForce RTX 4090
2024-01-10,1935.3090638307629,1896.8885734039775,1970.2354632014335,GeForce RTX 4090
2024-01-11,2048.963530947785,2013.2400209222371,2085.217206861047,GeForce RTX 4090
2024-01-12,2206.5679811437653,2171.8709335430735,2239.3256605959564,GeForce RTX 4090
2024-02-01,1684.8806261971624,1650.3935706125856,1717.3070270244386,GeForce RTX 4090
2024-03-01,2271.7872631715636,2235.8225268804076,2309.795720528396,GeForce RTX 4090
2024-04-01,2850.041414912608,2813.529207919385,2884.4844479209596,GeForce RTX 4090
2024-05-01,453.10378592862287,418.21641714566647,490.30062092218566,GeForce RTX 4090
2024-06-01,-1383.550537683153,-1419.387835337414,-1346.161432683659,GeForce RTX 4090
2024-07-01,-2011.745710974487,-2045.74076221655,-1973.9619939069007,GeForce RTX 4090
2024-08-01,-790.4494364334315,-825.4171538289532,-754.0381895107944,GeForce RTX 4090
2024-09-01,1410.6049657279536,1372.5285064223835,1444.810678855635,GeForce RTX 4090
2024-10-01,3804.4737997763036,3766.929945661332,3839.7190751362664,GeForce RTX 4090
2024-11-01,3422.320223861084,3383.807587857729,3459.8532562241867,GeForce RTX 4090
2024-12-01,-10648.936265959846,-10690.208937236355,-10611.14576382682,GeForce RTX 4090
2025-01-01,2163.6758156250858,2124.076316787886,2202.415356155742,GeForce RTX 4090
2025-02-01,1716.6644694466008,1676.9427596894197,1757.1476507022753,GeForce RTX 4090
2025-03-01,2513.9475554147357,2472.4689353431627,2554.9659803214468,GeForce RTX 4090
2025-04-01,2964.4073339956,2918.283643048681,3005.0917734581894,GeForce RTX 4090
2025-05-01,489.9289588430909,445.0835798968255,532.4114341442822,GeForce RTX 4090
2025-06-01,-1301.583528711578,-1349.7702399668522,-1259.7812530342455,GeForce RTX 4090
2025-07-01,-1828.7326079731122,-1877.2630726700775,-1782.7837056994117,GeForce RTX 4090
2025-08-01,-522.4280539848619,-569.4454909536917,-471.67673707512023,GeForce RTX 4090
2025-09-01,1569.6685290485668,1515.6402612586562,1621.0502365843106,GeForce RTX 4090
2025-10-01,4042.621677602904,3988.753668117972,4094.2048006953214,GeForce RTX 4090
2025-11-01,3362.876542984916,3307.460806848945,3418.2353561827385,GeForce RTX 4090
2025-12-01,-10609.442007176222,-10664.623411087765,-10553.745260115082,GeForce RTX 4090
2026-01-01,2336.571081746963,2278.7696332317114,2394.8875650694704,GeForce RTX 4090
2026-02-01,1907.9072728123913,1846.4644788302978,1970.8295802184264,GeForce RTX 4090
2026-03-01,2768.0291617029498,2704.8361547983736,2827.4421690374,GeForce RTX 4090
2026-04-01,3155.659797352216,3086.9259724702024,3223.3034069929085,GeForce RTX 4090
2026-05-01,552.4608659901502,480.43599441459935,622.9241374245559,GeForce RTX 4090
2026-06-01,-1318.6240571026456,-1390.9105799638737,-1247.791702869701,GeForce RTX 4090
2026-07-01,-1559.8809396523745,-1633.872678193747,-1484.5285944646207,GeForce RTX 4090
2026-08-01,-287.03853475743904,-367.8985027151438,-208.44360101841528,GeForce RTX 4090
2026-09-01,1832.018605770411,1753.4250945179856,1912.3190343166818,GeForce RTX 4090
2026-10-01,4182.782776179282,4097.252688439759,4262.91271662421,GeForce RTX 4090
2026-11-01,3314.918769529492,3227.3974768015855,3403.031341530229,GeForce RTX 4090
2026-12-01,-10454.764518310478,-10547.883963421622,-10363.766190224174,GeForce RTX 4090
2027-01-01,2536.1598636112594,2438.7875862083556,2631.4982588784683,GeForce RTX 4090
2027-02-01,1998.1711888251316,1899.0647490103559,2097.307471741504,GeForce RTX 4090
2027-03-01,2916.9058371389165,2817.9926613280863,3016.216034802263,GeForce RTX 4090
2027-04-01,3250.77818397192,3146.327098028222,3363.0315271388035,GeForce RTX 4090
